institution,title,department,employment_type,posted_date,deadline,deadline_type,deadline_raw,url,reference,subjects,score,matches,first_seen,last_seen,status,description
HKU SPACE,Part-time Teacher in Different Languages in the College of Humanities and Law,College of Humanities and Law,part-time,2026-09-08,2026-10-31,closing,The information provided in an application will only be used for the purpose of consideration for appointment by HKU SPACE. Applicants not contacted within 8 weeks from the closing date may assume that their applications are unsuccessful. Unsuccessful applications will be kept for a maximum period of 12 months. The School reserves the right to offer different terms of appointment. Closing Date for Applications: 31 October 2026 Posted on:,https://jobs.hkuspace.hku.hk/jobs/job_dtls.php?lang=eng&jcode=2026/27-PT-040-JDB,2026/27-PT-040-JDB,,0,False,2026-09-08T04:45:24+00:00,2026-09-23T04:51:00+00:00,open,"Part-time Teacher in Different Languages in the College of Humanities and Law
[RF: 2026/27-PT-040-JDB]
Duties: The appointees will teach German/ Portuguese/ Greek/ Czech/ Dutch/ Turkish/ Polish/ Hungarian to adult or teenage learners at different levels in classes on weekday afternoon/evening or weekend daytime.
Requirements: Appointees must have native or near-native fluency in the target language(s) and a recognised first degree in language studies, education or a related subject, or a teaching qualification. Appointees must also have at least two years of teaching experience, and a working knowledge of English. A communicative teaching approach, professional care for students, and compliance with institutional policies are required. Preference will be given to those who are also experienced in and passionate about teaching secondary students. Availability at weekends and in different areas of Hong Kong is also an advantage. Hong Kong permanent residency, working visa or dependent visa is required.
Applications: Please send application quoting the reference number to the Teacher Support Team, Registry Affairs Unit, HKU SPACE, Unit A5, 10/F, NCB Innovation Centre, 888 Lai Chi Kok Road, Cheung Sha Wan, Kowloon. You may apply online or download an application form at http://hkuspace.hku.hk/jobs .
The information provided in an application will only be used for the purpose of consideration for appointment by HKU SPACE. Applicants not contacted within 8 weeks from the closing date may assume that their applications are unsuccessful. Unsuccessful applications will be kept for a maximum period of 12 months. The School reserves the right to offer different terms of appointment.
Closing Date for Applications: 31 October 2026
Posted on:
08-Sep-2026"
HKU SPACE,Part-time Teacher for Courses in AI and Data Analytics for Business Management,College of Business and Finance,part-time,2025-09-17,,until-filled,Closing Date for Applications: Ongoing The information provided in an application will only be used for the purpose of consideration for appointment by HKU SPACE. Candidates will be contacted for interview if their applications are shortlisted. Unsuccessful applications will be kept for a maximum period of 12 months. The School reserves the right to offer different terms of appointment. Posted on:,https://jobs.hkuspace.hku.hk/jobs/job_dtls.php?lang=eng&jcode=2025/26-PT-068-JDB,2025/26-PT-068-JDB,,0,False,2026-09-05T08:49:31+00:00,2026-09-16T04:55:12+00:00,missing,"Part-time Teacher for Courses in AI and Data Analytics for Business Management
[RF: 2025/26-PT-068-JDB]
Duties: The appointees will teach part-time courses in AI and Data Analytics for Business Management.
Requirements: Candidates should have a relevant Master's degree and with over 5 years of relevant industry experience, preferably with related teaching and training experience. Good communication and interpersonal skills and effective class management skills are required.
Applications: Please send application quoting the reference number to the Teacher Support Team, Registry Affairs Unit, HKU SPACE, Unit A5, 10/F, NCB Innovation Centre, 888 Lai Chi Kok Road, Cheung Sha Wan, Kowloon. You may apply online or download an application form at http://hkuspace.hku.hk/jobs.
Closing Date for Applications: Ongoing
The information provided in an application will only be used for the purpose of consideration for appointment by HKU SPACE. Candidates will be contacted for interview if their applications are shortlisted. Unsuccessful applications will be kept for a maximum period of 12 months. The School reserves the right to offer different terms of appointment.
Posted on:
17-Sep-2025"
HKU SPACE,Part-time Teacher for Certificate for Module (Certified Insurance Professionals Certificate Course),College of Business and Finance,part-time,2025-12-22,,until-filled,Closing Date for Applications: On-going The information provided in an application will only be used for the purpose of consideration for appointment by HKU SPACE. Candidates will be contacted for interview if their applications are shortlisted. Unsuccessful applications will be kept for a maximum period of 12 months. The School reserves the right to offer different terms of appointment. Posted on:,https://jobs.hkuspace.hku.hk/jobs/job_dtls.php?lang=eng&jcode=2025/26-PT-132-SW,2025/26-PT-132-SW,,0,False,2026-09-05T08:49:31+00:00,2026-09-23T04:51:00+00:00,open,"Part-time Teacher for Certificate for Module (Certified Insurance Professionals Certificate Course)
[RF: 2025/26-PT-132-SW]
Duties: The appointee will teach the Certificate for Module (Certified Insurance Professionals Certificate Course) which includes some insurance and financial content from the CII exam syllabus.
Requirements: Candidates need to be ACII or FCII of Chartered Insurance Institute; possess a Master’s degree and have at least 1 year' s teaching experience.
Applications: Please send application quoting the reference number to the Teacher Support Team, Registry Affairs Unit, HKU SPACE, Unit A5, 10/F, NCB Innovation Centre, 888 Lai Chi Kok Road, Cheung Sha Wan, Kowloon. You may apply online or download an application form at http://hkuspace.hku.hk/jobs .
Closing Date for Applications: On-going
The information provided in an application will only be used for the purpose of consideration for appointment by HKU SPACE. Candidates will be contacted for interview if their applications are shortlisted. Unsuccessful applications will be kept for a maximum period of 12 months. The School reserves the right to offer different terms of appointment.
Posted on:
22-Dec-2025"
HKU SPACE,Part-time Teacher for Courses in AI and GenAI Applications for Business,College of Business and Finance,part-time,2025-09-17,,until-filled,Closing Date for Applications: Ongoing The information provided in an application will only be used for the purpose of consideration for appointment by HKU SPACE. Candidates will be contacted for interview if their applications are shortlisted. Unsuccessful applications will be kept for a maximum period of 12 months. The School reserves the right to offer different terms of appointment. Posted on:,https://jobs.hkuspace.hku.hk/jobs/job_dtls.php?lang=eng&jcode=2025/26-PT-066-JDB,2025/26-PT-066-JDB,,0,False,2026-09-05T08:49:31+00:00,2026-09-16T04:55:12+00:00,missing,"Part-time Teacher for Courses in AI and GenAI Applications for Business
[RF: 2025/26-PT-066-JDB]
Duties: The appointees will teach part-time courses in AI and GenAI Applications for Business .
Requirements: Candidates should have a relevant Master's degree and with over 5 years of relevant industry experience, prefer ably with r e lated teaching and training experience . Good communication and interpersonal skills and effective class management skills are required.
Applications: Please send application quoting the reference number to the Teacher Support Team, Registry Affairs Unit, HKU SPACE, Unit A5, 10/F, NCB Innovation Centre, 888 Lai Chi Kok Road, Cheung Sha Wan, Kowloon. You may apply online or download an application form at http://hkuspace.hku.hk/jobs .
Closing Date for Applications: Ongoing
The information provided in an application will only be used for the purpose of consideration for appointment by HKU SPACE. Candidates will be contacted for interview if their applications are shortlisted. Unsuccessful applications will be kept for a maximum period of 12 months. The School reserves the right to offer different terms of appointment.
Posted on:
17-Sep-2025"
HKU SPACE,Part-time Teachers in Information Technology Programmes in the College of Life Sciences and Technology,College of Life Sciences and Technology,part-time,2026-01-08,,until-filled,Closing Date for Applications: On-going The information provided in an application will only be used for the purpose of consideration for appointment by HKU SPACE. Applicants not contacted within 8 weeks from the closing date may assume that their applications are unsuccessful. Unsuccessful applications will be kept for a maximum period of 12 months. The School reserves the right to offer different terms of appointment. Posted on:,https://jobs.hkuspace.hku.hk/jobs/job_dtls.php?lang=eng&jcode=2025/26-PT-143-SW,2025/26-PT-143-SW,倫理學,85,True,2026-09-05T08:49:31+00:00,2026-09-23T04:51:00+00:00,open,"Part-time Teachers in Information Technology Programmes in the College of Life Sciences and Technology
[RF: 2025/26-PT-143-SW]
Duties: The appointees will teach one or more of the following courses for the relevant advanced diploma or bachelor’s degree programme:
AI-Era Cybersecurity and Digital Trust
AI Governance, Risk, and Ethics
AI Product Strategy and Technology Leadership
Computer Networking
Computer Systems Architecture and Operating Systems
Data Communication
Deep Learning and its Application
Digital Transformation
Enterprise and Private AI Systems
Ethical Hacking
Generative AI and Large Language Models
Intelligent Automation and Process Intelligence
Network and Protocol Analysis
Network Management and Disaster Recovery
Security Architectures and Cryptography
Science, Technology, Engineering and Mathematics
Requirements: Candidates should have at least a master's degree or professional qualifications with extensive work experience in related disciplines. Preference will be given to those with native or near-native fluency in English, a recognized degree in English or a related discipline and a teaching qualification. Candidates with teaching experience of adult learners would be an advantage.
Applications: Please send application quoting the reference number to the Teacher Support Team, Registry Affairs Unit, HKU SPACE, Unit A5, 10/F, NCB Innovation Centre, 888 Lai Chi Kok Road, Cheung Sha Wan, Kowloon. You may apply online or download an application form at http://hkuspace.hku.hk/jobs .
Closing Date for Applications: On-going
The information provided in an application will only be used for the purpose of consideration for appointment by HKU SPACE. Applicants not contacted within 8 weeks from the closing date may assume that their applications are unsuccessful. Unsuccessful applications will be kept for a maximum period of 12 months. The School reserves the right to offer different terms of appointment.
Posted on:
08-Jan-2026"
HKU SPACE,Part-time (Day-time) - Teachers Division of English,College of Life Sciences and Technology,part-time,2026-06-29,,until-filled,Closing date: on-going recruitment,https://jobs.hkuspace.hku.hk/jobs/job_dtls.php?lang=eng&jcode=2025/26-PT-258-JDB,2025/26-PT-258-JDB,,0,False,2026-09-05T08:49:31+00:00,2026-09-23T04:51:00+00:00,open,"Part-time (Day-time) - Teachers Division of English
[RF: 2025/26-PT-258-JDB]
Duties: Tenable from September 2026, the appointees are required to contribute to courses in Associate Degree, High Diploma, and Applied Learning programs for the following subjects:
Vocational English
English Enhancement Course
Introduction to Academic English
English for Academic Purposes I/II
English for Arts and Humanities
English for Business
English for Science and Technology
English for Healthcare Professionals
They shall also perform other academic and administrative duties within the Division of English
Requirements: Candidates should have at least a Master's degree in relevant discipline. Practitioners who have a Bachelor's degree or an equivalent qualification with extensive experience in the fields will also be considered. Teaching experience in the relevant fields will be preferred. Good communication and interpersonal skills, effective class management skills, and the ability to motivate students are required. The appointees should be able to teach during weekday daytime. Experience and skills in the use of AI tools and applications will be an added advantage.
Applications: Please send application quoting the reference number to the Teacher Support Team, Registry Affairs Unit, HKU SPACE, Unit A5, 10/F, NCB Innovation Centre, 888 Lai Chi Kok Road, Cheung Sha Wan, Kowloon. You may apply online or download an application form at http://hkuspace.hku.hk/jobs .
The information provided in an application will only be used for the purpose of consideration for appointment by HKU SPACE. Candidates will be contacted for interview if their applications are shortlisted. Unsuccessful applications will be kept for a maximum period of 12 months. The School reserves the right to offer different terms of appointment.
Posted on:
29-Jun-2026"
HKU SPACE,Part-time Teacher in English Language in the College of Humanities and Law,College of Humanities and Law,part-time,2026-08-20,2026-09-13,closing,The information provided in an application will only be used for the purpose of consideration for appointment by HKU SPACE. Applicants not contacted within 8 weeks from the closing date may assume that their applications are unsuccessful. Unsuccessful applications will be kept for a maximum period of 12 months. The School reserves the right to offer different terms of appointment. Closing Date for Applications: 13 September 2026 Posted on:,https://jobs.hkuspace.hku.hk/jobs/job_dtls.php?lang=eng&jcode=2026/27-PT-030-JDB,2026/27-PT-030-JDB,,0,False,2026-09-05T08:49:31+00:00,2026-09-13T04:54:50+00:00,closed,"Part-time Teacher in English Language in the College of Humanities and Law
[RF: 2026/27-PT-030-JDB]
Duties: The appointees will teach General English or Professional and Business English to working professionals enrolled in daytime, evening or weekend classes.
Requirements: Applicants for part-time teacher positions must have native or near-native fluency in English, a recognised first degree or higher degree in English or a related discipline, and an English teaching qualification.
Applicants shall be degree holders majoring in English language, or degree holders with English language teaching qualifications, such as, TEFL/TESL, CELTA/DELTA, CertTESOL/DipTESOL, TESOL, or equivalent, and preferably a Master’s degree. Their experience should preferably include teaching courses to government or corporate organisations and designing materials for customised English training. Candidates with extensive professional experience and expertise in English language pedagogy or linguistics are encouraged to apply.
Applications: Please send application quoting the reference number to the Teacher Support Team, Registry Affairs Unit, HKU SPACE, Unit A5, 10/F, NCB Innovation Centre, 888 Lai Chi Kok Road, Cheung Sha Wan, Kowloon. You may apply online or download an application form at http://hkuspace.hku.hk/jobs .
The information provided in an application will only be used for the purpose of consideration for appointment by HKU SPACE. Applicants not contacted within 8 weeks from the closing date may assume that their applications are unsuccessful. Unsuccessful applications will be kept for a maximum period of 12 months. The School reserves the right to offer different terms of appointment.
Closing Date for Applications: 13 September 2026
Posted on:
20-Aug-2026"
HKU SPACE,"Part-time Teachers in Robotics, Artificial Intelligence, Information Technology, Engineering, ESG, digital media production and marketing, and UX/UI programmes in the College of Life Sciences and Technology",College of Life Sciences and Technology,part-time,2026-02-13,,until-filled,Closing Date for Applications: Ongoing The information provided in an application will only be used for the purpose of consideration for appointment by HKU SPACE. Candidates will be contacted for interview if their applications are shortlisted. Unsuccessful applications will be kept for a maximum period of 12 months. The School reserves the right to offer different terms of appointment. Posted on:,https://jobs.hkuspace.hku.hk/jobs/job_dtls.php?lang=eng&jcode=2025/26-PT-170-JDB,2025/26-PT-170-JDB,,0,False,2026-09-05T08:49:31+00:00,2026-09-23T04:51:00+00:00,open,"Part-time Teachers in Robotics, Artificial Intelligence, Information Technology, Engineering, ESG, digital media production and marketing, and UX/UI programmes in the College of Life Sciences and Technology
[RF: 2025/26-PT-170-JDB]
Duties : The appointees will teach one or more courses in the following sectors for relevant programmes with students ranging from secondary school students to working professionals:
Artificial Intelligent
Robotics
Cloud computing
Camera lighting for photo and video production
ESG
Video editing/production
Digital media production
Digital marketing
Sound editing
Information Technologies (in particular Big Data, data analytics, Database management, information security, business intelligence)
UX/UI
Photo editing
Mathematics (Statistics)
Mechanical Engineering
Building Service Engineering
Electrical Engineering
Requirements: Candidates should have at least a bachelor’s degree or extensive work experience in related disciplines. Preference will be given to those with a teaching qualification or teaching experience.
Applications: Please send application quoting the reference number to the Teacher Support Team, Registry Affairs Unit, HKU SPACE, Unit A5, 10/F, NCB Innovation Centre, 888 Lai Chi Kok Road, Cheung Sha Wan, Kowloon. You may apply online or download an application form at http://hkuspace.hku.hk/jobs .
Closing Date for Applications: Ongoing
The information provided in an application will only be used for the purpose of consideration for appointment by HKU SPACE. Candidates will be contacted for interview if their applications are shortlisted. Unsuccessful applications will be kept for a maximum period of 12 months. The School reserves the right to offer different terms of appointment.
Posted on:
13-Feb-2026"
HKU SPACE,Part-time Teachers for Accounting and related Courses,College of Business and Finance,part-time,2026-01-22,,until-filled,Closing Date for Applications: On-going The information provided in an application will only be used for the purpose of consideration for appointment by HKU SPACE. Candidates will be contacted for interview if their applications are shortlisted. Unsuccessful applications will be kept for a maximum period of 12 months. The School reserves the right to offer different terms of appointment. Posted on:,https://jobs.hkuspace.hku.hk/jobs/job_dtls.php?lang=eng&jcode=2025/26-PT-152-JDB,2025/26-PT-152-JDB,,0,False,2026-09-05T08:49:31+00:00,2026-09-23T04:51:00+00:00,open,"Part-time Teachers for Accounting and related Courses
[RF: 2025/26-PT-152-JDB]
Duties: The appointees will teach part-time courses such as Management Accounting, Accounting and Artificial Intelligent, Forensic Accounting, Financial Management, Financial and Business Risk Management and Business Economics.
Requirements: Candidates should have a relevant Master's degree and with over 5 years of relevant industry experience, preferably with related teaching and training experience. Good communication and interpersonal skills and effective class management skills are required.
Applications: Please send application quoting the reference number to the Teacher Support Team, Registry Affairs Unit, HKU SPACE, Unit A5, 10/F, NCB Innovation Centre, 888 Lai Chi Kok Road, Cheung Sha Wan, Kowloon. You may apply online or download an application form at http://hkuspace.hku.hk/jobs.
Closing Date for Applications: On-going
The information provided in an application will only be used for the purpose of consideration for appointment by HKU SPACE. Candidates will be contacted for interview if their applications are shortlisted. Unsuccessful applications will be kept for a maximum period of 12 months. The School reserves the right to offer different terms of appointment.
Posted on:
22-Jan-2026"
HKU SPACE,Part-time Teacher (Adult Training and Vocational Education) in the College of Humanities and Law,College of Humanities and Law,part-time,2025-12-12,,until-filled,Closing Date for Applications: On-going The information provided in an application will only be used for the purpose of consideration for appointment by HKU SPACE. Candidates will be contacted for interview if their applications are shortlisted. Unsuccessful applications will be kept for a maximum period of 12 months. The School reserves the right to offer different terms of appointment. Posted on:,https://jobs.hkuspace.hku.hk/jobs/job_dtls.php?lang=eng&jcode=2025/26-FT-125-JDB,2025/26-FT-125-JDB,,0,False,2026-09-05T08:49:31+00:00,2026-09-23T04:51:00+00:00,open,"Part-time Teacher (Adult Training and Vocational Education) in the College of Humanities and Law
[RF: 2025/26-FT-125-JDB]
Duties: The appointees will teach Adult Training and Vocational Education Modules.
Requirements: Candidates should have a relevant Master's degree, preferred in Master of Education or above and 15 years of working and at least 3 years teaching experience. The modules include Principles of Adult and Vocational Education, Training Needs Analysis and Organisation Learning, Training Strategies, Curriculum Design and Planning and Assessment and Evaluation. Good communication and interpersonal skills, effective class management skills and proficient in English and Chinese are required.
Applications: Please send application quoting the reference number to the Teacher Support Unit, Registry Affairs Unit, HKU SPACE, 13/F, Fortress Tower, North Point, Hong Kong. You may apply online or download an application form at http://hkuspace.hku.hk/jobs or through e-mail to teacher@teacher.hkuspace.hku.hk.
Closing Date for Applications: On-going
The information provided in an application will only be used for the purpose of consideration for appointment by HKU SPACE. Candidates will be contacted for interview if their applications are shortlisted. Unsuccessful applications will be kept for a maximum period of 12 months. The School reserves the right to offer different terms of appointment.
Posted on:
12-Dec-2025"
HKU SPACE,Part-time Teacher Social Science in the College of Humanities and Law,College of Humanities and Law,part-time,2026-06-26,,until-filled,Closing Date for Applications: On-going The information provided in an application will only be used for the purpose of consideration for appointment by HKU SPACE. Candidates will be contacted for interview if their applications are shortlisted. Unsuccessful applications will be kept for a maximum period of 12 months. The School reserves the right to offer different terms of appointment. Posted on:,https://jobs.hkuspace.hku.hk/jobs/job_dtls.php?lang=eng&jcode=2025/26-PT-254-JDB,2025/26-PT-254-JDB,批判思考,85,True,2026-09-05T08:49:31+00:00,2026-09-23T04:51:00+00:00,open,"Part-time Teacher Social Science in the College of Humanities and Law
[RF: 2025/26-PT-254-JDB]
Duties: The appointee will undertake part-time teaching duties for courses offered by Social Sciences, College of Humanities and Law. Teaching areas may include design thinking, critical reasoning, critical thinking, leadership, the impact of management styles on followers, customer service, and coaching skills. The appointee is required to prepare teaching materials, conduct classes, support student learning, and carry out assessment-related duties as assigned.
Requirements: Candidates should possess at least a Master’s degree or an equivalent professional qualification in a relevant discipline in social sciences, such as design thinking, leadership studies, education, communication, coaching, sociology, criminology, public administration or other related fields. A doctoral degree would be an advantage. Candidates should also have at least six years of teaching experience in one or more of the relevant subject areas listed above. Teaching experience for civil servants would also be an advantage. Preference will be given to candidates with relevant professional experience, strong communication skills, and the ability to teach adult learners in a continuing education setting. They should have good communication skills in both Chinese and English, and be able to engage students proactively and facilitate the sharing of experience and learning in class.
Applications: Please send application quoting the reference number to the Teacher Support Team, Registry Affairs Unit, HKU SPACE, Unit A5, 10/F, NCB Innovation Centre, 888 Lai Chi Kok Road, Cheung Sha Wan, Kowloon. You may apply online or download an application form at http://hkuspace.hku.hk/jobs .
Closing Date for Applications: On-going
The information provided in an application will only be used for the purpose of consideration for appointment by HKU SPACE. Candidates will be contacted for interview if their applications are shortlisted. Unsuccessful applications will be kept for a maximum period of 12 months. The School reserves the right to offer different terms of appointment.
Posted on:
26-Jun-2026"
HKU SPACE,Part-time Teacher (Housing and Built Environment) in the College of Humanities and Law,College of Humanities and Law,part-time,2026-07-29,2026-09-30,closing,The information provided in an application will only be used for the purpose of consideration for appointment by HKU SPACE. Applicants not contacted within 8 weeks from the closing date may assume that their applications are unsuccessful. Unsuccessful applications will be kept for a maximum period of 12 months. The School reserves the right to offer different terms of appointment. Closing Date for Applications: 30 September 2026 Posted on:,https://jobs.hkuspace.hku.hk/jobs/job_dtls.php?lang=eng&jcode=2026/27-PT-018-JDB,2026/27-PT-018-JDB,,0,False,2026-09-05T08:49:31+00:00,2026-09-23T04:51:00+00:00,open,"Part-time Teacher (Housing and Built Environment) in the College of Humanities and Law
[RF: 2026/27-PT-018-JDB]
Duties: The appointees will teach the part-time or full-time courses of the following related module(s). Classes may be scheduled on weekday afternoons/evenings or during the daytime at weekends.
Modules in Part-time courses:
Introduction to Legal Provisions and Mediation
Modules in Full-time courses:
Land and Real Estate Economics
Housing Finance and Accounting
Requirements: Candidates should have at least a Master’s degree in the related discipline and possess recognized professional qualifications and/or be qualified practitioners in relevant discipline. Teaching experience in the relevant field will be preferred. Candidates with relevant teaching experience in tertiary education will be an advantage.
Applications : Please send application quoting the reference number to the Teacher Support Team, Registry Affairs Unit, HKU SPACE, Unit A5, 10/F, NCB Innovation Centre, 888 Lai Chi Kok Road, Cheung Sha Wan, Kowloon. You may apply online or download an application form at http://hkuspace.hku.hk/jobs .
The information provided in an application will only be used for the purpose of consideration for appointment by HKU SPACE. Applicants not contacted within 8 weeks from the closing date may assume that their applications are unsuccessful. Unsuccessful applications will be kept for a maximum period of 12 months. The School reserves the right to offer different terms of appointment.
Closing Date for Applications: 30 September 2026
Posted on:
29-Jul-2026"
HKU SPACE,Part-Time Teachers for Short Seminars – Insurance Industry,College of Business and Finance,part-time,2025-11-06,,until-filled,Closing Date for Applications: Ongoing The information provided in an application will only be used for the purpose of consideration for appointment by HKU SPACE. Candidates will be contacted for interview if their applications are shortlisted. Unsuccessful applications will be kept for a maximum period of 12 months. The School reserves the right to offer different terms of appointment. Posted on:,https://jobs.hkuspace.hku.hk/jobs/job_dtls.php?lang=eng&jcode=2025/26-PT-101-JDB,2025/26-PT-101-JDB,,0,False,2026-09-05T08:49:31+00:00,2026-09-23T04:51:00+00:00,open,"Part-Time Teachers for Short Seminars – Insurance Industry
[RF: 2025/26-PT-101-JDB]
D uties: The appointee will deliver part-time, daytime short seminars for the insurance industry, focusing on wealth succession and health-related insurance topics. Seminar subjects include:
Taxation
Trusts
Sales and Negotiation Techniques with MBTI
Physiotherapy
Cross-Border Healthcare Trends
Usage of AI for social media marketing content creation and enhancement
Requirements: Candidates should hold a master's degree in a relevant field or possess related professional qualifications (e.g., qualified accountant, lawyer, doctor, or physiotherapist) and currently do not have any insurance agent license with any insurance company to avoid conflict of interest . Applicants must have at least 10 years of relevant teaching or industry experience in the specific subjects.
Applications: Please send application quoting the reference number to the Teacher Support Team, Registry Affairs Unit, HKU SPACE, Unit A5, 10/F, NCB Innovation Centre, 888 Lai Chi Kok Road, Cheung Sha Wan, Kowloon. You may apply online or download an application form at http://hkuspace.hku.hk/jobs .
Closing Date for Applications: Ongoing
The information provided in an application will only be used for the purpose of consideration for appointment by HKU SPACE. Candidates will be contacted for interview if their applications are shortlisted. Unsuccessful applications will be kept for a maximum period of 12 months. The School reserves the right to offer different terms of appointment.
Posted on:
06-Nov-2025"
HKU SPACE 保良局何鴻燊社區書院,Temporary Assistant Counsellor (Ref# SD/ft/26-01),,unknown,2026-10-04,2026-10-04,closing,"All applications will be treated in strict confidence. Only those who are shortlisted will be contacted. Applicants who are not contacted within eight weeks from the closing date may assume that their applications are unsuccessful. The College reserves the right not to fill the posts advertised. Review of applications will start as soon as possible and continue until 4 October 2026 , or until the post is filled, whichever is earlier.",https://hkuspace-plk.hku.hk/jobs/detail/temporary-assistant-counsellor-ref-sd-ft-26-01,,AI 素養,50,False,2026-09-17T08:18:55+00:00,2026-09-23T04:51:00+00:00,open,"Temporary Assistant Counsellor (Ref# SD/ft/26-01)
Student Development Resource Centre
Major duties
The appointee will be required to:
- provide guidance and individual counselling services to students;
- organise, implement and evaluate student developmental programmes to facilitate students’ adjustment to College and preparation for further study and employment;
- provide service and support to Chinese Mainland or Non-Chinese Speaking students;
- contribute to the implementation of new projects; and
- perform other duties as assigned by supervisors.
Requirements
Candidates should have/be:
- a Bachelor’s degree in Social Work, Counselling or a related discipline;
- at least 3 years' post-qualification experience in personal or career counselling to youth, organising youth activities and developmental programmes;
- eligibility for membership of the relevant professional bodies;
- good interpersonal skills;
- a good command of both written and spoken English and Chinese, fluency in Putonghua will be an advantage;
- a good AI literacy and computer proficiency are required; and
- ability to manage multiple tasks and work under dynamic environment.
Employment Period
Around seven months, between October 2026 and April 2027.
Remuneration and Conditions of Service
The appointment is made on a temporary basis. Salary will be commensurate with qualifications and experience.
Application
Applicants are invited to turn in their application with a detailed curriculum vitae and a completed Application Form for Employment by email: recruit2@hkuspace-plk.hku.hk , or by post to HKU SPACE Po Leung Kuk Stanley Ho Community College, 18/F, 66 Leighton Road, Causeway Bay, Hong Kong. The Application Form for Employment can be found on “Job Vacancy” page of the College website.
All applications will be treated in strict confidence. Only those who are shortlisted will be contacted. Applicants who are not contacted within eight weeks from the closing date may assume that their applications are unsuccessful. The College reserves the right not to fill the posts advertised.
Review of applications will start as soon as possible and continue until 4 October 2026 , or until the post is filled, whichever is earlier."
HKU SPACE 保良局何鴻燊社區書院,College Lecturer (Multiple Disciplines) (Ref# VP/ft/26-03),,part-time,2026-10-27,2026-10-27,closing,"All applications will be treated in strict confidence. Only those who are shortlisted will be contacted. Applicants who are not contacted within eight weeks from the closing date may assume that their applications are unsuccessful. The College reserves the right not to fill the posts advertised. Review of applications will start as soon as possible and continue until 27 October 2026 , or until the posts are filled, whichever is earlier.",https://hkuspace-plk.hku.hk/jobs/detail/college-lecturer-multiple-disciplines-ref-vp-ft-26-03,,,0,False,2026-09-17T08:18:55+00:00,2026-09-23T04:51:00+00:00,open,"College Lecturer (Multiple Disciplines) (Ref# VP/ft/26-03)
The College is recruiting College Lecturer in the following disciplines:
a) English Language
b) Occupational Therapy
c) Psychology/ Social Work
d) Sport Therapy/ Physiotherapy/ Sports Science and Rehabilitation
Major Duties
Appointees will be required to perform a range of academic duties in respect of teaching, course/programme coordination, student recruitment and activities (including but not limited to internships, overseas learning programme and guest talks), course/programme development, enhancement of pedagogies, and academic quality assurance.
Requirements
Candidates should have/be:
- a relevant Master’s degree with 2 years teaching experience at post-secondary level;
- ability to integrate AI-assisted tools into teaching and learning is highly preferred;
- (for discipline of Occupational Therapy) current registration as an Occupational Therapist and demonstrated experience in coordinating or supervising clinical placements or fieldwork education will be a strong advantage;
- (for discipline of Physiotherapy) registered Physiotherapist under the Supplementary Medical Professions Ordinance and valid practicing certificate issued by the relevant boards in Hong Kong; and
- (for disciplines of Sports) work experience in physiotherapy is considered an advantage.
Candidates with less qualifications or experience will be considered for the post of College Assistant Lecturer/ part-time Lecturer.
Remuneration and conditions of service
Salary will be commensurate with qualifications and experience. Fringe benefits include contract-end gratuity, medical benefits, and staff development sponsorship. Initial appointment will be on a fixed-term contract for up to two years. Re-engagement thereafter is subject to mutual agreement.
Application
Applicants are invited to turn in their application with a detailed curriculum vitae and a completed Application Form for Employment by email: recruit8@hkuspace-plk.hku.hk , or by post to HKU SPACE Po Leung Kuk Stanley Ho Community College, 18/F, 66 Leighton Road, Causeway Bay, Hong Kong. The Application Form for Employment can be found on “Job Vacancy” page of the College website. Please indicate your discipline in the application.
All applications will be treated in strict confidence. Only those who are shortlisted will be contacted. Applicants who are not contacted within eight weeks from the closing date may assume that their applications are unsuccessful. The College reserves the right not to fill the posts advertised.
Review of applications will start as soon as possible and continue until 27 October 2026 , or until the posts are filled, whichever is earlier."
